_id,userId,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,UTT
5da52e28f528678ac2648acf,5d94265fa9cf770a818cf2bf,4,3,2,4,2,25
5da52e29f528678ac2648ad0,5d9426aaa9cf770a818d751e,1,3,5,3,2,30
5da52e60f528678ac2648add,5d942694a9cf770a818d4e3b,3,2,1,3,3,30
5da52e60f528678ac2648ade,5d942671a9cf770a818d124b,5,3,4,5,3,25
5da52e60f528678ac2648adf,5d9426c6a9cf770a818da45e,5,5,2,2,5,10
5da52e8ff528678ac2648af1,5d94260aa9cf770a818c67ab,3,3,4,3,1,30
5da52e8ff528678ac2648af2,5d942615a9cf770a818c78dd,3,1,4,3,2,20
5da52e90f528678ac2648af3,5d942658a9cf770a818ce865,1,3,5,3,2,15
5da52e90f528678ac2648af4,5d9426b2a9cf770a818d81e7,5,2,1,4,2,15
5da52ed2f528678ac2648b01,5d942682a9cf770a818d2fda,4,3,1,4,4,30
5da52ed3f528678ac2648b02,5d94269fa9cf770a818d6129,3,1,2,5,1,20
5da52ed3f528678ac2648b03,5d942756a9cf770a818e9533,5,2,1,2,3,15
5da52f00f528678ac2648b0f,5d9425baa9cf770a818be9ba,4,5,2,3,4,30
5da52f00f528678ac2648b10,5d942667a9cf770a818d0123,1,3,5,3,1,15
5da52f00f528678ac2648b11,5d9426b5a9cf770a818d8677,2,5,1,3,4,25
5da52f2af528678ac2648b1d,5d942662a9cf770a818cf890,2,2,3,5,3,30
5da52f2af528678ac2648b1e,5d942697a9cf770a818d5369,3,3,1,5,1,15
5da52f2af528678ac2648b1f,5d9426a8a9cf770a818d71ca,4,3,2,1,5,20
5da52f45f528678ac2648b2b,5d9425eda9cf770a818c37f7,2,1,5,4,2,30
5da52f46f528678ac2648b2c,5d942680a9cf770a818d2c34,2,1,3,1,2,10
5da52f46f528678ac2648b2d,5d9426d6a9cf770a818dbf1b,5,5,3,2,4,10
5da52f78f528678ac2648b39,5d942636a9cf770a818caee1,3,2,5,4,5,30
5da52f78f528678ac2648b3a,5d9425b8a9cf770a818be6f6,2,4,3,4,1,10
5da52f78f528678ac2648b3b,5d9426a0a9cf770a818d634a,2,4,3,3,2,10
5da52fc6f528678ac2648b4d,5d942616a9cf770a818c7ab8,5,2,2,5,4,30
5da52fc7f528678ac2648b4e,5d942673a9cf770a818d1468,4,2,2,5,1,20
5da52fc7f528678ac2648b4f,5d942619a9cf770a818c7fc6,5,5,1,3,2,20
5da52fc7f528678ac2648b50,5d9426c4a9cf770a818da069,1,3,2,5,4,15
5da530d3f528678ac2648b5d,5d9425dea9cf770a818c21cd,1,4,2,1,3,30
5da530d3f528678ac2648b5e,5d9425b7a9cf770a818be602,4,5,3,4,1,15
5da530d3f528678ac2648b5f,5d942703a9cf770a818e0733,5,2,4,1,4,25
5da530e1f528678ac2648b6b,5d9425e0a9cf770a818c2468,3,3,1,2,5,30
5da530e1f528678ac2648b6c,5d942615a9cf770a818c79a3,1,1,3,1,5,30
5da530e1f528678ac2648b6d,5d9426cca9cf770a818dad9d,2,3,5,3,3,25
5da53154f528678ac2648b7f,5d94264fa9cf770a818cd8eb,4,2,3,3,3,30
5da53155f528678ac2648b80,5d942613a9cf770a818c7542,4,2,5,1,5,25
5da53155f528678ac2648b81,5d94261fa9cf770a818c88db,3,3,5,1,1,25
5da53155f528678ac2648b82,5d9426a8a9cf770a818d71ba,5,5,1,1,3,30
5da5318af528678ac2648b8f,5d94265aa9cf770a818ceb42,2,1,1,1,3,30
5da5318af528678ac2648b90,5d942652a9cf770a818cdcde,1,3,3,3,4,20
5da5318af528678ac2648b91,5d9426d4a9cf770a818dbb02,4,1,5,5,4,10
5da531a6f528678ac2648ba3,5d942622a9cf770a818c8dbf,4,2,2,1,2,30
5da531a6f528678ac2648ba4,5d942629a9cf770a818c9936,4,3,4,2,2,20
5da531a7f528678ac2648ba5,5d94268ca9cf770a818d408a,4,3,4,2,1,20
5da531a7f528678ac2648ba6,5d9426c2a9cf770a818d9bea,5,2,3,2,2,30
5da531e3f528678ac2648bb3,5d9425d0a9cf770a818c0be7,3,4,5,2,4,30
5da531e3f528678ac2648bb4,5d9425faa9cf770a818c4d2f,1,1,3,1,5,30
5da531e3f528678ac2648bb5,5d9426a2a9cf770a818d670c,1,3,5,2,4,20
5da531f5f528678ac2648bc1,5d942618a9cf770a818c7ec3,2,3,5,2,4,30
5da531f5f528678ac2648bc2,5d9425d2a9cf770a818c0f07,2,4,5,1,3,30
5da531f5f528678ac2648bc3,5d9426a9a9cf770a818d7387,4,4,1,2,3,20
5da5323bf528678ac2648bcf,5d9425dea9cf770a818c20c7,1,2,5,4,3,30
5da5323bf528678ac2648bd0,5d942644a9cf770a818cc4fb,2,4,4,5,4,25
5da5323cf528678ac2648bd1,5d942754a9cf770a818e9124,3,1,2,5,5,15
5da5327af528678ac2648be3,5d9425fba9cf770a818c4df5,2,4,4,3,5,30
5da5327af528678ac2648be4,5d942665a9cf770a818cfdb0,2,2,3,3,4,10
5da5327af528678ac2648be5,5d9425d1a9cf770a818c0dab,2,1,5,3,5,20
5da5327af528678ac2648be6,5d942760a9cf770a818ea629,3,3,3,1,5,20
5da532bdf528678ac2648bf9,5d942657a9cf770a818ce555,2,4,3,2,3,30
5da532bdf528678ac2648bfa,5d9425efa9cf770a818c3b65,2,4,5,2,4,15
5da532bef528678ac2648bfb,5d942698a9cf770a818d55a4,1,3,2,5,4,10
5da532bef528678ac2648bfc,5d9426fda9cf770a818dfd29,1,3,5,2,2,25
5da53319f528678ac2648c0f,5d942641a9cf770a818cc014,2,5,5,1,3,30
5da53319f528678ac2648c10,5d942622a9cf770a818c8e73,4,5,3,1,5,20
5da53319f528678ac2648c11,5d942670a9cf770a818d0f7f,4,4,5,4,3,10
5da5331af528678ac2648c12,5d9426f3a9cf770a818decbf,5,4,4,4,3,15
5da53323f528678ac2648c1f,5d942628a9cf770a818c9808,4,1,4,1,1,30
5da53323f528678ac2648c20,5d9425e8a9cf770a818c314c,3,2,1,1,1,25
5da53324f528678ac2648c21,5d9426bca9cf770a818d9334,4,3,4,3,4,10
5da5335cf528678ac2648c2d,5d942623a9cf770a818c90cc,2,4,5,1,3,30
5da5335cf528678ac2648c2e,5d942670a9cf770a818d1002,3,2,5,5,4,20
5da5335cf528678ac2648c2f,5d942764a9cf770a818eadaa,4,3,4,2,4,30
5da53376f528678ac2648c3b,5d94260ea9cf770a818c6dba,1,5,3,5,1,30
5da53377f528678ac2648c3c,5d94266ea9cf770a818d0c8a,1,2,2,2,1,25
5da53377f528678ac2648c3d,5d9426d8a9cf770a818dc310,3,4,1,1,1,25
5da5348df528678ac2648c51,5d94267ca9cf770a818d23e6,5,2,2,2,5,30
5da5348df528678ac2648c52,5d942629a9cf770a818c996c,3,2,1,5,2,20
5da5348ef528678ac2648c53,5d9425eea9cf770a818c38ba,4,2,4,2,1,20
5da5348ef528678ac2648c54,5d9426d1a9cf770a818db5ba,3,1,3,5,4,30
5da5349df528678ac2648c61,5d9425fba9cf770a818c4f98,1,4,1,4,5,30
5da5349df528678ac2648c62,5d9425efa9cf770a818c3a80,4,3,4,3,5,30
5da5349df528678ac2648c63,5d9426aba9cf770a818d76c9,2,5,1,5,3,10
5da534bbf528678ac2648c6f,5d94266aa9cf770a818d0623,4,1,5,2,4,30
5da534bbf528678ac2648c70,5d942649a9cf770a818ccd37,2,1,5,2,2,30
5da534bcf528678ac2648c71,5d9426a1a9cf770a818d64a6,3,4,1,4,1,20
5da534d4f528678ac2648c83,5d942628a9cf770a818c9877,3,3,2,2,1,30
5da534d4f528678ac2648c84,5d9425ffa9cf770a818c55f3,5,5,3,5,2,20
5da534d4f528678ac2648c85,5d942644a9cf770a818cc4e2,4,2,5,2,4,20
5da534d4f528678ac2648c86,5d9426a4a9cf770a818d6af9,3,4,3,4,2,30
5da5350ff528678ac2648c99,5d94269ea9cf770a818d6042,5,1,4,2,5,30
5da5350ff528678ac2648c9a,5d942691a9cf770a818d4a2c,4,2,5,2,3,30
5da5350ff528678ac2648c9b,5d942658a9cf770a818ce7fa,4,5,5,5,3,10
5da53510f528678ac2648c9c,5d9426b7a9cf770a818d8b07,2,5,5,5,2,15
5da53537f528678ac2648ca9,5d942656a9cf770a818ce411,4,3,5,2,5,30
5da53537f528678ac2648caa,5d942687a9cf770a818d378f,3,5,3,1,1,20
5da53537f528678ac2648cab,5d942705a9cf770a818e0b6a,5,5,2,4,3,15
5da5354df528678ac2648cb7,5d9425bea9cf770a818bf04d,4,1,3,3,2,30
5da5354df528678ac2648cb8,5d942612a9cf770a818c74a7,5,4,3,4,2,30
5da5354ef528678ac2648cb9,5d9426a4a9cf770a818d6abe,1,5,5,1,5,30
5da53595f528678ac2648ccb,5d94262ba9cf770a818c9cf3,1,4,4,1,1,30
5da53595f528678ac2648ccc,5d9425e6a9cf770a818c2e09,2,4,1,4,3,25
5da53595f528678ac2648ccd,5d94261da9cf770a818c85d5,3,5,2,3,1,15
5da53596f528678ac2648cce,5d942723a9cf770a818e3e64,2,5,2,5,2,15
5da535a8f528678ac2648cdb,5d942600a9cf770a818c5761,5,2,2,4,2,30
5da535a8f528678ac2648cdc,5d9425f5a9cf770a818c45a1,4,3,3,2,4,20
5da535a8f528678ac2648cdd,5d9426a6a9cf770a818d6e2b,3,4,4,1,1,20
5da535e3f528678ac2648cef,5d94265ba9cf770a818cecab,5,5,3,3,3,30
5da535e3f528678ac2648cf0,5d9425d0a9cf770a818c0c0a,5,4,3,2,1,20
5da535e3f528678ac2648cf1,5d9425d9a9cf770a818c190b,5,1,2,1,3,15
5da535e3f528678ac2648cf2,5d9426dea9cf770a818dcc52,5,2,1,5,2,25
5da53604f528678ac2648d05,5d942623a9cf770a818c9058,3,1,1,3,2,30
5da53605f528678ac2648d06,5d942636a9cf770a818caea4,5,2,3,1,5,25
5da53605f528678ac2648d07,5d942638a9cf770a818cb0f7,3,1,3,2,1,30
5da53605f528678ac2648d08,5d9426bfa9cf770a818d976d,5,4,3,3,4,20
5da53625f528678ac2648d1b,5d94268da9cf770a818d425e,5,5,3,5,5,30
5da53625f528678ac2648d1c,5d9425ffa9cf770a818c54d0,4,1,4,4,4,10
5da53625f528678ac2648d1d,5d9425f7a9cf770a818c4825,5,4,2,3,2,10
5da53626f528678ac2648d1e,5d9426c4a9cf770a818da0d2,4,5,3,2,1,10
5da53649f528678ac2648d2b,5d94262aa9cf770a818c9ac3,2,1,5,5,2,30
5da53649f528678ac2648d2c,5d9425eea9cf770a818c38ff,4,2,5,2,1,10
5da53649f528678ac2648d2d,5d9426a2a9cf770a818d670f,4,4,4,5,2,10
5da5365df528678ac2648d39,5d9425e8a9cf770a818c30d5,4,2,3,1,5,30
5da5365df528678ac2648d3a,5d94264aa9cf770a818cceec,2,2,4,1,5,20
5da5365df528678ac2648d3b,5d9426cda9cf770a818daf8a,5,5,1,1,1,10
5da53670f528678ac2648d47,5d942600a9cf770a818c572e,2,3,3,2,3,30
5da53670f528678ac2648d48,5d9425e5a9cf770a818c2cc3,1,5,2,1,4,25
5da53671f528678ac2648d49,5d9426b0a9cf770a818d7e9e,2,5,1,2,2,20
5da53680f528678ac2648d55,5d94263ca9cf770a818cb703,3,3,2,4,3,30
5da53681f528678ac2648d56,5d94266ea9cf770a818d0cb2,1,3,2,5,2,25
5da53681f528678ac2648d57,5d9426bba9cf770a818d9091,5,2,5,1,1,20
5da536a4f528678ac2648d69,5d9425bea9cf770a818bf075,1,1,4,5,3,30
5da536a4f528678ac2648d6a,5d942642a9cf770a818cc28a,4,2,1,5,5,30
5da536a4f528678ac2648d6b,5d942664a9cf770a818cfcc1,3,4,2,5,4,30
5da536a4f528678ac2648d6c,5d942711a9cf770a818e2034,2,3,4,3,2,10
5da536d3f528678ac2648d7f,5d942615a9cf770a818c7938,2,5,5,3,1,30
5da536d3f528678ac2648d80,5d94266da9cf770a818d0b2d,1,4,4,5,4,20
5da536d3f528678ac2648d81,5d942602a9cf770a818c59cc,3,5,4,3,3,20
5da536d3f528678ac2648d82,5d9426a2a9cf770a818d66ac,1,3,1,5,1,30
5da536eef528678ac2648d8f,5d942671a9cf770a818d1211,4,1,1,5,3,30
5da536eef528678ac2648d90,5d9425eea9cf770a818c39de,4,1,4,5,1,30
5da536eef528678ac2648d91,5d942742a9cf770a818e7345,3,5,2,1,1,10
5da5370cf528678ac2648da3,5d942601a9cf770a818c581d,5,2,5,3,1,30
5da5370df528678ac2648da4,5d9425caa9cf770a818c0234,3,1,4,1,2,20
5da5370df528678ac2648da5,5d9425b9a9cf770a818be960,5,5,2,2,3,30
5da5370df528678ac2648da6,5d9426a1a9cf770a818d651c,5,4,3,4,1,20
5da53749f528678ac2648db9,5d94266da9cf770a818d0b36,1,5,1,1,3,30
5da5374af528678ac2648dba,5d942621a9cf770a818c8c45,1,5,5,4,4,10
5da5374af528678ac2648dbb,5d942641a9cf770a818cbfe6,3,5,5,1,1,10
5da5374af528678ac2648dbc,5d9426dba9cf770a818dc80b,2,3,2,1,2,15
5da53763f528678ac2648dc9,5d94268ca9cf770a818d4060,3,1,2,2,3,30
5da53763f528678ac2648dca,5d942606a9cf770a818c6042,3,1,1,3,1,20
5da53764f528678ac2648dcb,5d9426a8a9cf770a818d7091,2,4,4,2,2,15
5da5378ff528678ac2648dd7,5d942609a9cf770a818c660a,4,2,3,1,2,30
5da5378ff528678ac2648dd8,5d9425f6a9cf770a818c4629,5,3,2,2,4,15
5da5378ff528678ac2648dd9,5d9426cba9cf770a818daca1,1,3,3,1,4,10
5da537a8f528678ac2648deb,5d942601a9cf770a818c58b9,1,1,1,5,2,30
5da537a8f528678ac2648dec,5d9425e9a9cf770a818c31ee,3,3,3,4,3,25
5da537a8f528678ac2648ded,5d942604a9cf770a818c5d1e,2,1,1,4,3,15
5da537a8f528678ac2648dee,5d9426b3a9cf770a818d8438,2,2,3,4,4,25
5da537caf528678ac2648e01,5d94265ba9cf770a818cebde,2,3,3,2,5,30
5da537caf528678ac2648e02,5d9425dda9cf770a818c1f1e,1,2,1,5,4,30
5da537caf528678ac2648e03,5d942604a9cf770a818c5cb2,1,3,3,3,5,10
5da537caf528678ac2648e04,5d9426b0a9cf770a818d7e9d,4,4,4,1,3,15
5da537d6f528678ac2648e11,5d94262fa9cf770a818ca41d,2,3,5,3,5,30
5da537d7f528678ac2648e12,5d942672a9cf770a818d1376,2,1,4,4,1,10
5da537d7f528678ac2648e13,5d9426afa9cf770a818d7e14,4,5,4,5,5,15
5da5386af528678ac2648e25,5d942625a9cf770a818c9311,4,1,1,1,5,30
5da5386af528678ac2648e26,5d942695a9cf770a818d4fcf,2,2,2,1,5,30
5da5386af528678ac2648e27,5d9425b3a9cf770a818bdee0,5,3,1,4,3,25
5da5386af528678ac2648e28,5d9426a7a9cf770a818d6efd,5,5,5,4,4,15
5da53894f528678ac2648e35,5d942693a9cf770a818d4cb1,5,4,1,3,4,30
5da53894f528678ac2648e36,5d94262ca9cf770a818c9f7f,4,3,3,4,3,15
5da53894f528678ac2648e37,5d942710a9cf770a818e1e75,2,3,1,3,2,15
5da5389ff528678ac2648e43,5d94268ba9cf770a818d3e1f,1,4,3,1,5,30
5da5389ff528678ac2648e44,5d942625a9cf770a818c936a,2,2,1,5,5,30
5da5389ff528678ac2648e45,5d9426bfa9cf770a818d978b,3,5,4,2,4,15
5da538b6f528678ac2648e51,5d942644a9cf770a818cc565,3,1,4,2,1,30
5da538b7f528678ac2648e52,5d9425f2a9cf770a818c3f77,2,2,5,3,3,20
5da538b7f528678ac2648e53,5d942729a9cf770a818e47e4,5,1,2,1,3,10
5da538f8f528678ac2648e5f,5d94260aa9cf770a818c6804,2,3,1,3,3,30
5da538f8f528678ac2648e60,5d942678a9cf770a818d1d6a,5,5,3,3,3,15
5da538f8f528678ac2648e61,5d9426dca9cf770a818dc8aa,2,1,5,3,5,30
5da53920f528678ac2648e73,5d94261ca9cf770a818c83fb,2,4,3,1,2,30
5da53921f528678ac2648e74,5d9425f9a9cf770a818c4aef,1,5,5,1,1,25
5da53921f528678ac2648e75,5d9425d8a9cf770a818c174c,3,5,2,1,5,15
5da53921f528678ac2648e76,5d9426ada9cf770a818d7a6f,1,4,3,5,3,10
5da5394af528678ac2648e89,5d942694a9cf770a818d4de7,2,5,5,1,3,30
5da5394af528678ac2648e8a,5d942664a9cf770a818cfb7b,3,4,5,1,2,25
5da5394bf528678ac2648e8b,5d942627a9cf770a818c969b,3,4,1,2,3,25
5da5394bf528678ac2648e8c,5d9426a8a9cf770a818d7045,2,2,2,5,1,30
5da539e8f528678ac2648e9f,5d942677a9cf770a818d1c8d,1,1,1,2,4,30
5da539e8f528678ac2648ea0,5d942697a9cf770a818d53de,1,1,1,2,4,30
5da539e8f528678ac2648ea1,5d9425b2a9cf770a818bdd90,4,5,2,4,3,30
5da539e8f528678ac2648ea2,5d9426a1a9cf770a818d648c,3,3,4,2,5,30
5da53a34f528678ac2648eb5,5d9425e7a9cf770a818c2f7d,3,2,5,5,2,30
5da53a34f528678ac2648eb6,5d9425e6a9cf770a818c2e70,2,1,5,2,3,10
5da53a34f528678ac2648eb7,5d942637a9cf770a818caf4b,5,1,4,5,4,10
5da53a34f528678ac2648eb8,5d9426aaa9cf770a818d7476,2,5,4,4,3,30
5da53a83f528678ac2648ecb,5d94265aa9cf770a818ceb9e,2,1,4,4,3,30
5da53a83f528678ac2648ecc,5d9425f6a9cf770a818c4719,2,1,5,5,2,25
5da53a83f528678ac2648ecd,5d9425fca9cf770a818c4fdb,5,4,3,3,3,25
5da53a83f528678ac2648ece,5d9426aba9cf770a818d768c,2,3,1,1,2,30
5da53aa0f528678ac2648edb,5d942631a9cf770a818ca698,1,2,1,3,3,30
5da53aa1f528678ac2648edc,5d942653a9cf770a818cdeab,4,3,3,5,4,25
5da53aa1f528678ac2648edd,5d942704a9cf770a818e0a4b,3,5,1,1,4,15
5da53ad3f528678ac2648eef,5d9425e0a9cf770a818c23c3,5,4,4,1,4,30
5da53ad3f528678ac2648ef0,5d942688a9cf770a818d392d,5,5,2,2,2,30
5da53ad3f528678ac2648ef1,5d94268da9cf770a818d4328,4,4,3,1,2,10
5da53ad3f528678ac2648ef2,5d9426aca9cf770a818d785c,1,4,4,3,4,20
5da53ba4f528678ac2648f05,5d9426a0a9cf770a818d62a2,5,1,3,1,4,30
5da53ba4f528678ac2648f06,5d94263ea9cf770a818cbbed,3,5,5,1,3,25
5da53ba5f528678ac2648f07,5d9425c9a9cf770a818c0072,5,3,1,1,2,20
5da53ba5f528678ac2648f08,5d9426bca9cf770a818d926a,5,5,3,3,2,20
5da53beef528678ac2648f1b,5d94263fa9cf770a818cbcaf,3,4,1,3,4,30
5da53beef528678ac2648f1c,5d9425c6a9cf770a818bfc78,1,4,2,1,4,30
5da53beef528678ac2648f1d,5d94265da9cf770a818cefe8,2,5,2,5,1,25
5da53beef528678ac2648f1e,5d9426c7a9cf770a818da4dd,5,1,4,1,5,15
5da53c11f528678ac2648f2b,5d942672a9cf770a818d13e9,5,1,1,5,5,30
5da53c11f528678ac2648f2c,5d942654a9cf770a818ce0ae,3,1,2,3,3,30
5da53c11f528678ac2648f2d,5d94274da9cf770a818e850b,1,2,1,2,2,30
5da53c27f528678ac2648f3f,5d94264da9cf770a818cd42c,5,4,3,1,4,30
5da53c27f528678ac2648f40,5d9425f5a9cf770a818c4570,4,1,3,4,1,25
5da53c27f528678ac2648f41,5d942623a9cf770a818c8f5e,4,1,3,4,2,10
5da53c27f528678ac2648f42,5d9426a1a9cf770a818d6525,2,4,5,5,2,15
5da53d01f528678ac2648f55,5d942624a9cf770a818c9108,1,3,3,2,3,30
5da53d01f528678ac2648f56,5d9425b3a9cf770a818bdf08,3,1,3,2,1,20
5da53d01f528678ac2648f57,5d9425d8a9cf770a818c1870,3,3,5,3,3,10
5da53d01f528678ac2648f58,5d9426caa9cf770a818daadc,3,3,5,4,1,10
5da53d14f528678ac2648f6b,5d94265ea9cf770a818cf125,5,3,4,3,3,30
5da53d15f528678ac2648f6c,5d94261ba9cf770a818c8315,5,1,5,3,5,15
5da53d15f528678ac2648f6d,5d942617a9cf770a818c7cc3,5,3,1,2,5,10
5da53d15f528678ac2648f6e,5d9426aaa9cf770a818d7454,4,3,4,2,3,30
5da53d32f528678ac2648f7b,5d942642a9cf770a818cc1ac,3,5,1,2,1,30
5da53d33f528678ac2648f7c,5d942605a9cf770a818c5e8b,1,4,1,4,1,30
5da53d33f528678ac2648f7d,5d9426a5a9cf770a818d6c40,3,4,5,1,1,10
5da53d4cf528678ac2648f89,5d942693a9cf770a818d4c97,1,1,1,3,4,30
5da53d4df528678ac2648f8a,5d94268ca9cf770a818d4013,1,3,4,2,5,20
5da53d4df528678ac2648f8b,5d9426a3a9cf770a818d6907,1,1,3,1,1,25
5da53d60f528678ac2648f97,5d942683a9cf770a818d305a,5,2,5,1,5,30
5da53d60f528678ac2648f98,5d94260fa9cf770a818c6ffc,5,4,5,2,1,20
5da53d61f528678ac2648f99,5d9426a0a9cf770a818d6413,2,2,2,1,1,15
5da53d73f528678ac2648fa5,5d9425f8a9cf770a818c4aa3,5,1,5,1,5,30
5da53d73f528678ac2648fa6,5d942653a9cf770a818cdf71,5,2,3,2,5,15
5da53d73f528678ac2648fa7,5d9426b9a9cf770a818d8e1c,2,3,3,2,1,10
5da53da4f528678ac2648fb3,5d94265aa9cf770a818ceb7b,4,2,2,3,2,30
5da53da5f528678ac2648fb4,5d94267aa9cf770a818d217e,5,5,2,5,2,10
5da53da5f528678ac2648fb5,5d9426c3a9cf770a818d9d8a,2,1,5,3,4,25
5da53dd0f528678ac2648fc7,5d942667a9cf770a818d014c,4,4,2,2,2,30
5da53dd0f528678ac2648fc8,5d942601a9cf770a818c587c,4,5,3,1,5,20
5da53dd1f528678ac2648fc9,5d94266ca9cf770a818d0899,4,1,1,3,1,15
5da53dd1f528678ac2648fca,5d9426b7a9cf770a818d8a37,2,5,5,4,5,25
5da53ddbf528678ac2648fd7,5d942656a9cf770a818ce48d,1,1,3,4,4,30
5da53ddbf528678ac2648fd8,5d942629a9cf770a818c9913,5,1,4,5,3,15
5da53ddcf528678ac2648fd9,5d9426aba9cf770a818d75c0,4,5,3,5,3,30
5da53e21f528678ac2648feb,5d942670a9cf770a818d0fea,4,2,3,4,5,30
5da53e21f528678ac2648fec,5d942630a9cf770a818ca598,5,4,4,1,5,30
5da53e22f528678ac2648fed,5d9425e9a9cf770a818c31db,3,1,4,4,5,20
5da53e22f528678ac2648fee,5d9426a2a9cf770a818d66e9,4,4,5,5,4,30
5da53e5af528678ac2649001,5d9425b2a9cf770a818bde04,3,5,3,1,1,30
5da53e5af528678ac2649002,5d94267aa9cf770a818d205c,1,5,1,3,4,20
5da53e5af528678ac2649003,5d94269ca9cf770a818d5cf4,1,5,3,4,2,30
5da53e5bf528678ac2649004,5d942718a9cf770a818e2af0,2,2,1,5,3,25
5da53ec5f528678ac2649017,5d942627a9cf770a818c9718,3,4,3,4,3,30
5da53ec6f528678ac2649018,5d942629a9cf770a818c9a06,4,3,2,5,5,30
5da53ec6f528678ac2649019,5d9426a0a9cf770a818d630d,4,5,4,1,2,20
5da53ec6f528678ac264901a,5d9426cba9cf770a818dac94,4,4,5,5,1,15
5da53ef2f528678ac264902d,5d942608a9cf770a818c638d,5,1,2,4,5,30
5da53ef2f528678ac264902e,5d942636a9cf770a818caf11,4,4,1,1,2,10
5da53ef2f528678ac264902f,5d942694a9cf770a818d4ea0,5,4,4,2,5,20
5da53ef3f528678ac2649030,5d9426f3a9cf770a818decb9,1,2,4,3,2,30
5da53f64f528678ac264903d,5d942633a9cf770a818caa98,4,2,4,1,2,30
5da53f65f528678ac264903e,5d94266ca9cf770a818d09b1,5,2,3,3,1,20
5da53f65f528678ac264903f,5d94271aa9cf770a818e2e4c,5,5,1,3,4,10
5da53f81f528678ac2649051,5d9425e8a9cf770a818c311a,3,2,1,5,5,30
5da53f81f528678ac2649052,5d942624a9cf770a818c9179,1,5,2,5,1,10
5da53f81f528678ac2649053,5d94263ca9cf770a818cb77e,3,2,2,4,4,15
5da53f81f528678ac2649054,5d9426a0a9cf770a818d63c1,1,2,2,2,2,30
5da53f8cf528678ac2649061,5d942693a9cf770a818d4d49,3,1,4,1,4,30
5da53f8cf528678ac2649062,5d9425daa9cf770a818c1b44,2,1,4,1,1,30
5da53f8cf528678ac2649063,5d9426a1a9cf770a818d64ae,4,2,2,3,5,20
5da53fa5f528678ac2649075,5d94267da9cf770a818d26cf,4,1,1,2,3,30
5da53fa5f528678ac2649076,5d9425d1a9cf770a818c0ccd,5,1,1,3,3,25
5da53fa5f528678ac2649077,5d9425eca9cf770a818c35ce,5,4,5,3,1,15
5da53fa5f528678ac2649078,5d9426dca9cf770a818dc93c,4,5,3,5,4,30
5da53fdef528678ac264908b,5d942674a9cf770a818d16ec,1,5,5,4,4,30
5da53fdef528678ac264908c,5d9425eda9cf770a818c3855,2,5,4,4,1,30
5da53fdef528678ac264908d,5d94268fa9cf770a818d45ab,2,5,2,1,4,10
5da53fdef528678ac264908e,5d9426aca9cf770a818d77b9,5,4,4,4,4,15
5da53ff6f528678ac264909b,5d942613a9cf770a818c7560,4,5,1,5,4,30
5da53ff6f528678ac264909c,5d9425dea9cf770a818c21ab,2,4,5,5,3,25
5da53ff6f528678ac264909d,5d9426b5a9cf770a818d876b,2,2,3,2,4,30
5da5410df528678ac26490af,5d942657a9cf770a818ce52b,3,3,1,2,3,30
5da5410df528678ac26490b0,5d9425c1a9cf770a818bf46f,5,5,1,3,5,10
5da5410df528678ac26490b1,5d94266aa9cf770a818d061c,2,5,5,1,5,25
5da5410ef528678ac26490b2,5d9426e1a9cf770a818dd0e1,3,3,3,1,3,20
5da5411af528678ac26490c5,5d942650a9cf770a818cd98f,4,2,1,5,4,30
5da5411bf528678ac26490c6,5d942621a9cf770a818c8cc2,1,2,2,3,2,30
5da5411bf528678ac26490c7,5d9425d5a9cf770a818c135b,1,3,2,3,2,30
5da5411bf528678ac26490c8,5d9426b5a9cf770a818d87e8,1,2,2,1,5,30
5da54142f528678ac26490db,5d94265da9cf770a818cefb1,2,2,5,3,5,30
5da54142f528678ac26490dc,5d942612a9cf770a818c7462,2,4,5,5,5,25
5da54143f528678ac26490dd,5d94267fa9cf770a818d295b,2,2,4,3,4,20
5da54143f528678ac26490de,5d9426b4a9cf770a818d857f,1,4,4,5,5,25
5da5414df528678ac26490eb,5d94269aa9cf770a818d59c2,2,1,5,3,2,30
5da5414df528678ac26490ec,5d942685a9cf770a818d349d,4,5,5,2,3,30
5da5414ef528678ac26490ed,5d9426a9a9cf770a818d736d,3,4,4,5,2,30
5da54171f528678ac26490ff,5d942681a9cf770a818d2d17,4,5,4,1,3,30
5da54171f528678ac2649100,5d9425f1a9cf770a818c3e14,1,5,3,3,4,30
5da54172f528678ac2649101,5d94261aa9cf770a818c8245,3,3,5,5,3,15
5da54172f528678ac2649102,5d9426d0a9cf770a818db541,3,5,5,2,4,10
5da54184f528678ac264910f,5d942656a9cf770a818ce4e0,4,2,1,3,4,30
5da54184f528678ac2649110,5d9425e2a9cf770a818c2701,3,2,2,2,1,20
5da54185f528678ac2649111,5d9426aea9cf770a818d7b45,5,4,5,5,5,20
5da541adf528678ac264911d,5d942620a9cf770a818c8b40,3,1,5,1,1,30
5da541adf528678ac264911e,5d9425d4a9cf770a818c126e,5,5,5,3,5,10
5da541adf528678ac264911f,5d9426a8a9cf770a818d705b,5,5,5,2,1,10
5da541bff528678ac2649131,5d94265ea9cf770a818cf1bd,4,2,3,1,1,30
5da541bff528678ac2649132,5d9425ffa9cf770a818c55e5,4,3,5,3,2,30
5da541bff528678ac2649133,5d942600a9cf770a818c5663,4,1,4,2,4,15
